AUDIT declarations=18279 symbols=4222
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038E5C.c:78
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038E5C.c:79
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038E5C.c:80
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80048C74.c:86
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80049220.c:13
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80049304.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80049388.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8004958C.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80054ED8.c:92
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80055350.c:43
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80056E18.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80058154.c:39
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80058834.c:71
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80058FF4.c:63
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80059678.c:62
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80059CBC.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005A108.c:96
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005A75C.c:65
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005AC7C.c:40
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005AF34.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005B528.c:65
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005BBB4.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005BC64.c:10
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005BCC0.c:17
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005EA38.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005EF94.c:126
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005EF94.c:240
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005EF94.c:93
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8005FF94.c:67
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800601FC.c:108
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800601FC.c:109
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80060904.c:110
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80060D4C.c:45
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80060D4C.c:57
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80060D4C.c:68
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80060F9C.c:104
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800614A8.c:267
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80062ED0.c:51
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80063030.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80063030.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80064B38.c:51
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80064E2C.c:74
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80066754.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80066A0C.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80066AEC.c:24
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80067180.c:64
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80067180.c:95
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800674E4.c:28
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80067650.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80067EB8.c:95
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80067EB8.c:99
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800680C0.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800680C0.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80068290.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006845C.c:14
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80068674.c:29
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006872C.c:46
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80068994.c:28
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80068AAC.c:149
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006A478.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006E3F8.c:45
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006E754.c:59
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006F544.c:59
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8006F544.c:78
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80070B68.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80070C3C.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80070E98.c:12
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80070EF8.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80071550.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007412C.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800777B0.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80078608.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80078608.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800790C0.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007917C.c:14
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007923C.c:15
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007930C.c:53
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80079908.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80079AA4.c:24
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80079C50.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007C6AC.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007C814.c:26
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007C90C.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007CAC4.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007CB6C.c:35
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8007CD5C.c:46
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80089A34.c:101
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80089A34.c:63
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80089A34.c:86
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008A6F8.c:35
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008A96C.c:79
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008ABD4.c:66
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008ABD4.c:67
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008AF24.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008C7C0.c:7
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008CC84.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008CDA0.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008CEF0.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008D4B4.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008D6E4.c:105
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008D9F4.c:39
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008D9F4.c:57
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008DD78.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008DF64.c:45
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008E078.c:10
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008E110.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008E110.c:54
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008ED9C.c:46
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008F224.c:139
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008F224.c:152
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8008F224.c:73
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800902D0.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009050C.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80090FF4.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80091124.c:53
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800933A0.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800934A0.c:40
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80093C04.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80093D20.c:44
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80093D20.c:78
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80094DD0.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80096A44.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80096D58.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800972D0.c:43
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009A0EC.c:28
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009A404.c:61
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009C300.c:56
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009E2E8.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8009E2E8.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0324.c:74
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0324.c:75
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0B68.c:21
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0C0C.c:22
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0DE4.c:80
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0DE4.c:90
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A0DE4.c:99
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A1438.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A18AC.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A1B90.c:26
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A2220.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A24A4.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A3588.c:46
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A3588.c:52
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A3D90.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A4428.c:15
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A4DD4.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A509C.c:119
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A76A0.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800A7A68.c:66
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800AAD14.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800AD244.c:7
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BA124.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB4C4.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB4C4.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB5C4.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB6A0.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB6A0.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB7A8.c:45
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB8AC.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB8AC.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BB9A4.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BBAF0.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BBBC4.c:8
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE0F4.c:17
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE1F4.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE260.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE2CC.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE390.c:26
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE938.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BE938.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BEBE4.c:44
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800BEBE4.c:59
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C16F4.c:24
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C16F4.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C17EC.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C1D60.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C39D0.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C4B6C.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C59F0.c:10
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C65FC.c:28
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C7C0C.c:72
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C7E40.c:89
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C81E0.c:24
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C8568.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C8568.c:43
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C9164.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800C9B08.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CA2C8.c:22
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CA4B8.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CA6DC.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CAB80.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CB098.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CCA44.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CCF60.c:54
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CCF60.c:58
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CCF60.c:68
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CD458.c:53
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CD568.c:59
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CD6C0.c:90
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CDD84.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CDD84.c:52
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CDD84.c:56
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CDD84.c:57
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CE914.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CE914.c:35
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CEB10.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF0C8.c:47
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF0C8.c:77
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF220.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF220.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF32C.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800CF32C.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D078C.c:26
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D082C.c:47
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D0A04.c:12
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D0AA8.c:21
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D0B74.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D0B74.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3148.c:30
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3374.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3598.c:10
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3620.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3F24.c:14
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D3FC8.c:13
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D5FA0.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D6638.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D8828.c:14
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D88DC.c:45
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D8F38.c:29
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D9064.c:59
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D9278.c:36
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D9C48.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800D9F2C.c:29
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DA110.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DA1D4.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DAFCC.c:14
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DB150.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DB204.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DB660.c:44
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DB9B0.c:11
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DBB24.c:27
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DBE34.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DBF60.c:42
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DE354.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DE3F8.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DE704.c:74
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DFD54.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800DFEB0.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E19CC.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E19CC.c:21
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E1AA8.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E1BF4.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E1C9C.c:22
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E1C9C.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E1E68.c:29
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E406C.c:70
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E41FC.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E42E8.c:21
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E4458.c:13
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E7F70.c:8
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E7FA4.c:10
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E801C.c:29
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E8130.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E840C.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E8634.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800E8720.c:16
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800EA0FC.c:22
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800EA3A0.c:17
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800EA428.c:19
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8010F2A4.c:28
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8010F2A4.c:37
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8011B86C.c:72
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_801497E0.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8014CBE8.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8014CE98.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8014CE98.c:47
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8014CFF4.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8016BE1C.c:18
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8016D2B8.c:56
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8016D2B8.c:62
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8018437C.c:68
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8018F378.c:75
SYMBOL rank=4 name=fn_8020123C declarations=175 declaring_tus=175 blast_radius_tus=1 confidence=high
VARIANT name=fn_8020123C declaration="unsigned long long fn_8020123C()" declarations=174 declaring_tus=174 call_sites=330
VARIANT name=fn_8020123C declaration="int fn_8020123C(int, int, void*, void*)" declarations=1 declaring_tus=1 call_sites=2
DISAGREEING_TU name=fn_8020123C path=src/game/game_fn_8018F378.c
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800069DC.c:77
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80006D50.c:61
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80006D50.c:76
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80006D50.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80006D50.c:88
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800096E0.c:91
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800099D8.c:30
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80009AB4.c:41
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80009FE4.c:25
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8000A0A0.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8000A0A0.c:75
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8000E4CC.c:60
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80016FE8.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80017074.c:23
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80017074.c:25
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80017134.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80017884.c:20
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80019C10.c:52
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8001D3F8.c:29
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80025F48.c:51
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80025F48.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800277DC.c:28
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027854.c:43
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027854.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027C38.c:47
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027C38.c:51
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027C38.c:52
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027D40.c:37
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80027D40.c:38
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002B748.c:100
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002B748.c:113
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002B748.c:138
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002BC7C.c:127
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002BC7C.c:70
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002BC7C.c:83
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002D17C.c:92
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002D4DC.c:86
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002D69C.c:68
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:122
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:139
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:145
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:238
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:241
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:271
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:274
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:295
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002DAE0.c:298
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E248.c:74
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E248.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E3F0.c:54
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E3F0.c:88
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E77C.c:103
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E77C.c:108
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E77C.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E77C.c:85
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002E77C.c:92
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:155
